# x	y	u	v	flags	mask
2.2182e+01	1.4619e+01	1.7131e-02	1.0770e-02	1.0000e+00	0.0000e+00
2.2400e+01	1.4619e+01	4.7579e-03	-6.2283e-03	1.0000e+00	0.0000e+00
2.2617e+01	1.4619e+01	-1.6935e-03	-1.7094e-02	1.0000e+00	0.0000e+00
2.2835e+01	1.4619e+01	2.4939e-02	-2.1240e-03	1.0000e+00	0.0000e+00
2.3052e+01	1.4619e+01	-6.4865e-03	2.9420e-03	1.0000e+00	0.0000e+00
2.3270e+01	1.4619e+01	-7.1963e-03	4.4488e-03	1.0000e+00	0.0000e+00
2.3487e+01	1.4619e+01	-8.3814e-03	3.7646e-03	1.0000e+00	0.0000e+00
2.3705e+01	1.4619e+01	-2.6235e-02	2.0818e-02	1.0000e+00	0.0000e+00
2.3923e+01	1.4619e+01	8.7729e-04	3.1505e-02	1.0000e+00	0.0000e+00
2.4140e+01	1.4619e+01	-6.7580e-03	1.3658e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.4619e+01	3.1373e-03	8.4125e-03	1.0000e+00	0.0000e+00
2.4575e+01	1.4619e+01	6.9247e-03	4.2632e-03	1.0000e+00	0.0000e+00
2.4793e+01	1.4619e+01	-1.9773e-02	1.6325e-02	1.0000e+00	0.0000e+00
2.5010e+01	1.4619e+01	-4.4292e-03	4.9140e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.4619e+01	-1.8974e-02	1.1382e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.4619e+01	-3.3612e-03	3.3578e-02	1.0000e+00	0.0000e+00
2.5663e+01	1.4619e+01	-5.7780e-03	1.5486e-02	1.0000e+00	0.0000e+00
2.5881e+01	1.4619e+01	-7.3376e-03	-5.1435e-03	1.0000e+00	0.0000e+00
2.6098e+01	1.4619e+01	-6.0289e-03	8.7725e-03	1.0000e+00	0.0000e+00
2.6316e+01	1.4619e+01	-1.6000e-02	-5.1066e-03	1.0000e+00	0.0000e+00
2.0721e-01	1.4401e+01	-1.3454e-02	-8.3395e-02	1.0000e+00	0.0000e+00
4.2478e-01	1.4401e+01	-6.0108e-02	-1.0719e-02	1.0000e+00	0.0000e+00
6.4235e-01	1.4401e+01	-3.4942e-03	3.6539e-03	1.0000e+00	0.0000e+00
8.5993e-01	1.4401e+01	-2.2500e-02	1.7158e-03	1.0000e+00	0.0000e+00
1.0775e+00	1.4401e+01	3.0716e-03	8.0425e-03	1.0000e+00	0.0000e+00
1.2951e+00	1.4401e+01	6.4809e-02	-2.7458e-02	1.0000e+00	0.0000e+00
1.5126e+00	1.4401e+01	2.4342e-02	-9.7723e-03	1.0000e+00	0.0000e+00
1.7302e+00	1.4401e+01	1.4180e-02	2.0393e-03	1.0000e+00	0.0000e+00
1.9478e+00	1.4401e+01	-5.4369e-03	2.1536e-03	1.0000e+00	0.0000e+00
2.1654e+00	1.4401e+01	1.7695e-02	-1.1249e-04	1.0000e+00	0.0000e+00
2.3829e+00	1.4401e+01	4.4170e-04	9.8491e-03	1.0000e+00	0.0000e+00
2.6005e+00	1.4401e+01	1.3503e-02	6.2467e-03	1.0000e+00	0.0000e+00
2.8181e+00	1.4401e+01	-1.8825e-03	4.4437e-02	1.0000e+00	0.0000e+00
3.0356e+00	1.4401e+01	-3.0293e-02	8.7122e-02	1.0000e+00	0.0000e+00
3.2532e+00	1.4401e+01	1.6417e-02	3.1048e-03	1.0000e+00	0.0000e+00
3.4708e+00	1.4401e+01	1.7986e-02	1.1454e-02	1.0000e+00	0.0000e+00
3.6884e+00	1.4401e+01	7.2654e-05	4.2014e-03	1.0000e+00	0.0000e+00
3.9059e+00	1.4401e+01	-4.2091e-02	-1.6428e-02	1.0000e+00	0.0000e+00
4.1235e+00	1.4401e+01	4.0113e-03	1.6725e-02	1.0000e+00	0.0000e+00
4.3411e+00	1.4401e+01	1.6030e-03	3.5774e-03	1.0000e+00	0.0000e+00
4.5586e+00	1.4401e+01	8.6029e-03	6.7508e-03	1.0000e+00	0.0000e+00
4.7762e+00	1.4401e+01	-1.1192e-02	-1.6201e-03	1.0000e+00	0.0000e+00
4.9938e+00	1.4401e+01	-4.5313e-02	-1.6673e-02	1.0000e+00	0.0000e+00
5.2114e+00	1.4401e+01	-4.9039e-03	-4.0856e-02	1.0000e+00	0.0000e+00
5.4289e+00	1.4401e+01	1.3166e-02	1.6854e-02	1.0000e+00	0.0000e+00
5.6465e+00	1.4401e+01	-1.6149e-03	1.0388e-02	1.0000e+00	0.0000e+00
5.8641e+00	1.4401e+01	-1.6951e-02	1.7573e-02	1.0000e+00	0.0000e+00
6.0816e+00	1.4401e+01	2.3270e-02	-1.8696e-03	1.0000e+00	0.0000e+00
6.2992e+00	1.4401e+01	3.1233e-03	-5.7953e-03	1.0000e+00	0.0000e+00
6.5168e+00	1.4401e+01	-8.9424e-03	-8.0996e-04	1.0000e+00	0.0000e+00
6.7344e+00	1.4401e+01	1.8609e-02	1.4436e-02	1.0000e+00	0.0000e+00
6.9519e+00	1.4401e+01	1.1194e-02	2.1460e-02	1.0000e+00	0.0000e+00
7.1695e+00	1.4401e+01	2.6383e-02	2.3639e-02	1.0000e+00	0.0000e+00
7.3871e+00	1.4401e+01	1.1010e-02	-2.9300e-03	1.0000e+00	0.0000e+00
7.6046e+00	1.4401e+01	1.8160e-02	-7.3190e-03	1.0000e+00	0.0000e+00
7.8222e+00	1.4401e+01	5.4345e-03	-1.5301e-03	1.0000e+00	0.0000e+00
8.0398e+00	1.4401e+01	-2.8873e-02	-3.2795e-03	1.0000e+00	0.0000e+00
8.2574e+00	1.4401e+01	3.5361e-03	7.4882e-03	1.0000e+00	0.0000e+00
8.4749e+00	1.4401e+01	2.3694e-02	1.7423e-02	1.0000e+00	0.0000e+00
8.6925e+00	1.4401e+01	3.4702e-02	1.0930e-03	1.0000e+00	0.0000e+00
8.9101e+00	1.4401e+01	1.0657e-02	1.2509e-03	1.0000e+00	0.0000e+00
9.1276e+00	1.4401e+01	2.0604e-03	4.8430e-03	1.0000e+00	0.0000e+00
9.3452e+00	1.4401e+01	6.9782e-03	1.7632e-03	1.0000e+00	0.0000e+00
9.5628e+00	1.4401e+01	-6.6791e-05	-1.2052e-03	1.0000e+00	0.0000e+00
9.7804e+00	1.4401e+01	8.2098e-02	1.8958e-03	1.0000e+00	0.0000e+00
9.9979e+00	1.4401e+01	5.3403e-02	9.4735e-03	1.0000e+00	0.0000e+00
1.0215e+01	1.4401e+01	-1.9110e-02	1.9533e-03	1.0000e+00	0.0000e+00
1.0433e+01	1.4401e+01	-8.3408e-02	6.4073e-03	1.0000e+00	0.0000e+00
1.0651e+01	1.4401e+01	2.3334e-02	7.0702e-03	1.0000e+00	0.0000e+00
1.0868e+01	1.4401e+01	-4.5561e-02	-2.1027e-03	1.0000e+00	0.0000e+00
1.1086e+01	1.4401e+01	1.2342e-02	-6.0213e-04	1.0000e+00	0.0000e+00
1.1303e+01	1.4401e+01	5.8619e-02	2.3693e-02	1.0000e+00	0.0000e+00
1.1521e+01	1.4401e+01	5.5223e-03	5.3660e-02	1.0000e+00	0.0000e+00
1.1738e+01	1.4401e+01	5.6608e-02	5.3272e-02	1.0000e+00	0.0000e+00
1.1956e+01	1.4401e+01	1.6724e-02	9.3928e-03	1.0000e+00	0.0000e+00
1.2174e+01	1.4401e+01	-4.4008e-02	-1.5738e-02	1.0000e+00	0.0000e+00
1.2391e+01	1.4401e+01	-1.3536e-01	-9.1103e-03	1.0000e+00	0.0000e+00
1.2609e+01	1.4401e+01	-2.6210e-02	-7.0394e-04	1.0000e+00	0.0000e+00
1.2826e+01	1.4401e+01	-7.0613e-04	-7.9807e-03	1.0000e+00	0.0000e+00
1.3044e+01	1.4401e+01	5.5242e-02	-3.1965e-02	1.0000e+00	0.0000e+00
1.3262e+01	1.4401e+01	-1.2967e-02	-1.7891e-02	1.0000e+00	0.0000e+00
1.3479e+01	1.4401e+01	2.3740e-02	1.6710e-02	1.0000e+00	0.0000e+00
1.3697e+01	1.4401e+01	-4.8844e-03	1.4178e-02	1.0000e+00	0.0000e+00
1.3914e+01	1.4401e+01	-3.3471e-02	2.1782e-02	1.0000e+00	0.0000e+00
1.4132e+01	1.4401e+01	2.3408e-02	1.9135e-02	1.0000e+00	0.0000e+00
1.4349e+01	1.4401e+01	5.0884e-02	2.7721e-03	1.0000e+00	0.0000e+00
1.4567e+01	1.4401e+01	-2.3695e-02	2.0641e-02	1.0000e+00	0.0000e+00
1.4785e+01	1.4401e+01	-4.1994e-02	4.9316e-02	1.0000e+00	0.0000e+00
1.5002e+01	1.4401e+01	1.5857e-01	6.7565e-03	1.0000e+00	0.0000e+00
1.5220e+01	1.4401e+01	-1.2126e-01	3.0708e-04	1.0000e+00	0.0000e+00
1.5437e+01	1.4401e+01	-8.3336e-02	2.1353e-02	1.0000e+00	0.0000e+00
1.5655e+01	1.4401e+01	-1.4533e-01	-3.3439e-03	1.0000e+00	0.0000e+00
1.5872e+01	1.4401e+01	3.0127e-05	5.1848e-02	1.0000e+00	0.0000e+00
1.6090e+01	1.4401e+01	9.7230e-02	1.2376e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.4401e+01	2.7448e-02	-2.5211e-02	1.0000e+00	0.0000e+00
1.6525e+01	1.4401e+01	2.2473e-02	-5.3675e-02	1.0000e+00	0.0000e+00
1.6743e+01	1.4401e+01	-9.2851e-03	-8.2822e-03	1.0000e+00	0.0000e+00
1.6960e+01	1.4401e+01	4.6147e-02	9.6101e-03	1.0000e+00	0.0000e+00
1.7178e+01	1.4401e+01	8.0328e-03	-2.7377e-03	1.0000e+00	0.0000e+00
1.7395e+01	1.4401e+01	-3.1746e-03	2.4596e-03	1.0000e+00	0.0000e+00
1.7613e+01	1.4401e+01	-1.5270e-02	-1.9155e-03	1.0000e+00	0.0000e+00
1.7831e+01	1.4401e+01	1.6588e-02	-1.0786e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.4401e+01	-1.3570e-02	-3.5047e-03	1.0000e+00	0.0000e+00
1.8266e+01	1.4401e+01	1.2963e-03	-3.3257e-03	1.0000e+00	0.0000e+00
1.8483e+01	1.4401e+01	2.6735e-02	2.5156e-02	1.0000e+00	0.0000e+00
1.8701e+01	1.4401e+01	-4.0543e-03	2.2238e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.4401e+01	-2.1450e-04	3.5197e-03	1.0000e+00	0.0000e+00
1.9136e+01	1.4401e+01	2.5258e-02	-4.8722e-03	1.0000e+00	0.0000e+00
1.9354e+01	1.4401e+01	2.0346e-02	-4.5573e-03	1.0000e+00	0.0000e+00
1.9571e+01	1.4401e+01	-3.8387e-03	-7.9724e-03	1.0000e+00	0.0000e+00
1.9789e+01	1.4401e+01	-1.5716e-02	-5.4135e-03	1.0000e+00	0.0000e+00
2.0006e+01	1.4401e+01	1.0083e-02	9.7087e-03	1.0000e+00	0.0000e+00
2.0224e+01	1.4401e+01	-7.7460e-03	2.9951e-03	1.0000e+00	0.0000e+00
2.0441e+01	1.4401e+01	-5.3244e-03	2.4584e-03	1.0000e+00	0.0000e+00
2.0659e+01	1.4401e+01	-1.6880e-03	-4.5930e-03	1.0000e+00	0.0000e+00
2.0877e+01	1.4401e+01	8.1674e-04	-3.5195e-03	1.0000e+00	0.0000e+00
2.1094e+01	1.4401e+01	-1.5474e-02	3.5962e-04	1.0000e+00	0.0000e+00
2.1312e+01	1.4401e+01	-2.5539e-02	-1.7598e-03	1.0000e+00	0.0000e+00
2.1529e+01	1.4401e+01	-1.0295e-02	-4.5275e-03	1.0000e+00	0.0000e+00
2.1747e+01	1.4401e+01	2.4365e-03	-6.1291e-03	1.0000e+00	0.0000e+00
2.1964e+01	1.4401e+01	-3.9496e-03	-2.3053e-03	1.0000e+00	0.0000e+00
2.2182e+01	1.4401e+01	2.7815e-03	1.7714e-03	1.0000e+00	0.0000e+00
2.2400e+01	1.4401e+01	3.2955e-02	1.0193e-02	1.0000e+00	0.0000e+00
2.2617e+01	1.4401e+01	-2.6828e-03	-4.4134e-03	1.0000e+00	0.0000e+00
2.2835e+01	1.4401e+01	-5.2191e-03	1.6674e-02	1.0000e+00	0.0000e+00
2.3052e+01	1.4401e+01	1.4406e-02	8.0399e-03	1.0000e+00	0.0000e+00
2.3270e+01	1.4401e+01	4.2127e-03	7.1913e-03	1.0000e+00	0.0000e+00
2.3487e+01	1.4401e+01	4.0277e-03	1.4489e-02	1.0000e+00	0.0000e+00
2.3705e+01	1.4401e+01	-1.6676e-02	-2.6959e-02	1.0000e+00	0.0000e+00
2.3923e+01	1.4401e+01	-2.4069e-03	-2.8694e-02	1.0000e+00	0.0000e+00
2.4140e+01	1.4401e+01	-1.5263e-02	6.5849e-03	1.0000e+00	0.0000e+00
2.4358e+01	1.4401e+01	1.2434e-03	-7.9570e-03	1.0000e+00	0.0000e+00
2.4575e+01	1.4401e+01	-1.5293e-02	1.5396e-02	1.0000e+00	0.0000e+00
2.4793e+01	1.4401e+01	-4.2773e-02	2.0080e-02	1.0000e+00	0.0000e+00
2.5010e+01	1.4401e+01	3.7703e-03	2.1680e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.4401e+01	-1.3502e-02	2.2815e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.4401e+01	-5.9171e-03	8.8246e-02	1.0000e+00	0.0000e+00
2.5663e+01	1.4401e+01	-2.5510e-02	1.0435e-01	1.0000e+00	0.0000e+00
2.5881e+01	1.4401e+01	-7.6478e-03	-2.1718e-03	1.0000e+00	0.0000e+00
2.6098e+01	1.4401e+01	-4.7444e-02	-1.6271e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.4401e+01	2.4300e-02	-2.3382e-02	1.0000e+00	0.0000e+00
2.0721e-01	1.4184e+01	4.0044e-02	5.4937e-03	1.0000e+00	0.0000e+00
4.2478e-01	1.4184e+01	6.3457e-02	-7.4934e-03	1.0000e+00	0.0000e+00
6.4235e-01	1.4184e+01	-2.7400e-02	-5.9029e-04	1.0000e+00	0.0000e+00
8.5993e-01	1.4184e+01	-1.7708e-01	2.3386e-02	1.0000e+00	0.0000e+00
1.0775e+00	1.4184e+01	-1.9455e-02	-4.0801e-03	1.0000e+00	0.0000e+00
1.2951e+00	1.4184e+01	3.1793e-02	-1.0271e-02	1.0000e+00	0.0000e+00
1.5126e+00	1.4184e+01	7.4622e-03	-4.8534e-03	1.0000e+00	0.0000e+00
1.7302e+00	1.4184e+01	9.6896e-04	1.3334e-02	1.0000e+00	0.0000e+00
1.9478e+00	1.4184e+01	-2.4331e-02	3.7952e-02	1.0000e+00	0.0000e+00
2.1654e+00	1.4184e+01	-1.8736e-02	3.7952e-02	1.0000e+00	0.0000e+00
2.3829e+00	1.4184e+01	-1.3005e-02	-2.0981e-02	1.0000e+00	0.0000e+00
2.6005e+00	1.4184e+01	3.7484e-02	1.7797e-03	1.0000e+00	0.0000e+00
2.8181e+00	1.4184e+01	-8.7096e-03	2.4334e-03	1.0000e+00	0.0000e+00
3.0356e+00	1.4184e+01	-2.5522e-02	6.2753e-03	1.0000e+00	0.0000e+00
3.2532e+00	1.4184e+01	2.6309e-02	-3.4078e-03	1.0000e+00	0.0000e+00
3.4708e+00	1.4184e+01	-2.3196e-02	1.2248e-02	1.0000e+00	0.0000e+00
3.6884e+00	1.4184e+01	2.4262e-02	2.6943e-02	1.0000e+00	0.0000e+00
3.9059e+00	1.4184e+01	-2.7024e-03	-3.8868e-03	1.0000e+00	0.0000e+00
4.1235e+00	1.4184e+01	-5.7362e-03	-1.5632e-02	1.0000e+00	0.0000e+00
4.3411e+00	1.4184e+01	-2.6214e-02	2.0770e-03	1.0000e+00	0.0000e+00
4.5586e+00	1.4184e+01	2.6088e-02	-5.3831e-02	1.0000e+00	0.0000e+00
4.7762e+00	1.4184e+01	5.9640e-03	-9.7197e-02	1.0000e+00	0.0000e+00
4.9938e+00	1.4184e+01	2.6583e-02	1.9464e-02	1.0000e+00	0.0000e+00
5.2114e+00	1.4184e+01	-1.4358e-02	-4.9915e-03	1.0000e+00	0.0000e+00
5.4289e+00	1.4184e+01	8.3733e-03	-3.3288e-05	1.0000e+00	0.0000e+00
5.6465e+00	1.4184e+01	-3.4644e-03	-5.6672e-03	1.0000e+00	0.0000e+00
5.8641e+00	1.4184e+01	-1.0271e-02	-1.9475e-02	1.0000e+00	0.0000e+00
6.0816e+00	1.4184e+01	2.3081e-02	-1.1230e-02	1.0000e+00	0.0000e+00
6.2992e+00	1.4184e+01	1.8243e-02	-2.8723e-03	1.0000e+00	0.0000e+00
6.5168e+00	1.4184e+01	-4.3986e-03	-6.8072e-03	1.0000e+00	0.0000e+00
6.7344e+00	1.4184e+01	4.9573e-03	-2.7266e-03	1.0000e+00	0.0000e+00
6.9519e+00	1.4184e+01	-1.0014e-02	7.6415e-03	1.0000e+00	0.0000e+00
7.1695e+00	1.4184e+01	3.3562e-02	1.2063e-02	1.0000e+00	0.0000e+00
7.3871e+00	1.4184e+01	2.3499e-02	4.0237e-02	1.0000e+00	0.0000e+00
7.6046e+00	1.4184e+01	2.2249e-02	8.1426e-03	1.0000e+00	0.0000e+00
7.8222e+00	1.4184e+01	3.2380e-03	2.2119e-02	1.0000e+00	0.0000e+00
8.0398e+00	1.4184e+01	2.5877e-02	1.9008e-02	1.0000e+00	0.0000e+00
8.2574e+00	1.4184e+01	-8.1291e-04	6.6318e-03	1.0000e+00	0.0000e+00
8.4749e+00	1.4184e+01	1.1851e-02	-7.0062e-03	1.0000e+00	0.0000e+00
8.6925e+00	1.4184e+01	-2.0920e-02	-1.4321e-02	1.0000e+00	0.0000e+00
8.9101e+00	1.4184e+01	1.2509e-02	-1.5535e-02	1.0000e+00	0.0000e+00
9.1276e+00	1.4184e+01	1.5284e-02	-6.0753e-03	1.0000e+00	0.0000e+00
9.3452e+00	1.4184e+01	-5.4491e-03	-1.3426e-02	1.0000e+00	0.0000e+00
9.5628e+00	1.4184e+01	-8.1279e-04	-1.4888e-03	1.0000e+00	0.0000e+00
9.7804e+00	1.4184e+01	-1.2307e-02	1.6608e-03	1.0000e+00	0.0000e+00
9.9979e+00	1.4184e+01	4.9874e-02	1.8076e-02	1.0000e+00	0.0000e+00
1.0215e+01	1.4184e+01	3.5713e-02	4.7690e-02	1.0000e+00	0.0000e+00
1.0433e+01	1.4184e+01	-5.7094e-02	3.6728e-02	1.0000e+00	0.0000e+00
1.0651e+01	1.4184e+01	1.0458e-01	1.2017e-01	1.0000e+00	0.0000e+00
1.0868e+01	1.4184e+01	1.7425e-02	2.4848e-02	1.0000e+00	0.0000e+00
1.1086e+01	1.4184e+01	-1.0576e-02	-1.8874e-02	1.0000e+00	0.0000e+00
1.1303e+01	1.4184e+01	1.9651e-02	1.4425e-03	1.0000e+00	0.0000e+00
1.1521e+01	1.4184e+01	3.5331e-02	3.7335e-02	1.0000e+00	0.0000e+00
1.1738e+01	1.4184e+01	4.5867e-02	7.0688e-02	1.0000e+00	0.0000e+00
1.1956e+01	1.4184e+01	7.3201e-04	5.3600e-02	1.0000e+00	0.0000e+00
1.2174e+01	1.4184e+01	-2.0279e-02	9.8490e-02	1.0000e+00	0.0000e+00
1.2391e+01	1.4184e+01	-1.0974e-01	4.0790e-02	1.0000e+00	0.0000e+00
1.2609e+01	1.4184e+01	-1.6401e-01	4.8927e-03	1.0000e+00	0.0000e+00
1.2826e+01	1.4184e+01	9.8402e-03	6.6733e-03	1.0000e+00	0.0000e+00
1.3044e+01	1.4184e+01	-2.0505e-02	1.2323e-03	1.0000e+00	0.0000e+00
1.3262e+01	1.4184e+01	-5.2574e-02	3.9088e-03	1.0000e+00	0.0000e+00
1.3479e+01	1.4184e+01	-2.0386e-02	2.0363e-02	1.0000e+00	0.0000e+00
1.3697e+01	1.4184e+01	-1.5615e-02	1.2940e-02	1.0000e+00	0.0000e+00
1.3914e+01	1.4184e+01	-4.7796e-02	-7.8402e-03	1.0000e+00	0.0000e+00
1.4132e+01	1.4184e+01	4.8921e-02	-1.8767e-02	1.0000e+00	0.0000e+00
1.4349e+01	1.4184e+01	1.4822e-01	3.1940e-03	1.0000e+00	0.0000e+00
1.4567e+01	1.4184e+01	-5.8052e-02	-1.4934e-03	1.0000e+00	0.0000e+00
1.4785e+01	1.4184e+01	4.0339e-01	2.2091e-02	1.0000e+00	0.0000e+00
1.5002e+01	1.4184e+01	1.9199e-01	3.4947e-02	1.0000e+00	0.0000e+00
1.5220e+01	1.4184e+01	-3.5333e-01	5.5296e-03	1.0000e+00	0.0000e+00
1.5437e+01	1.4184e+01	-2.0248e-01	-7.2230e-02	1.0000e+00	0.0000e+00
1.5655e+01	1.4184e+01	-3.2300e-01	-1.1854e-01	1.0000e+00	0.0000e+00
1.5872e+01	1.4184e+01	2.9067e-02	-5.8155e-02	1.0000e+00	0.0000e+00
1.6090e+01	1.4184e+01	1.0127e-02	-5.7227e-02	1.0000e+00	0.0000e+00
1.6308e+01	1.4184e+01	3.0176e-02	-1.7817e-03	1.0000e+00	0.0000e+00
1.6525e+01	1.4184e+01	6.1480e-03	-1.1654e-02	1.0000e+00	0.0000e+00
1.6743e+01	1.4184e+01	-3.6415e-03	-1.8169e-03	1.0000e+00	0.0000e+00
1.6960e+01	1.4184e+01	3.4533e-02	3.6370e-03	1.0000e+00	0.0000e+00
1.7178e+01	1.4184e+01	5.4691e-03	-7.5473e-03	1.0000e+00	0.0000e+00
1.7395e+01	1.4184e+01	1.2975e-02	8.3680e-03	1.0000e+00	0.0000e+00
1.7613e+01	1.4184e+01	-3.2047e-02	4.3958e-03	1.0000e+00	0.0000e+00
1.7831e+01	1.4184e+01	1.9023e-02	2.3458e-03	1.0000e+00	0.0000e+00
1.8048e+01	1.4184e+01	-1.1170e-02	-3.8068e-03	1.0000e+00	0.0000e+00
1.8266e+01	1.4184e+01	-4.2445e-03	-2.0835e-03	1.0000e+00	0.0000e+00
1.8483e+01	1.4184e+01	1.2134e-02	2.9182e-02	1.0000e+00	0.0000e+00
1.8701e+01	1.4184e+01	2.1823e-03	2.1161e-04	1.0000e+00	0.0000e+00
1.8918e+01	1.4184e+01	2.7597e-02	-9.8722e-04	1.0000e+00	0.0000e+00
1.9136e+01	1.4184e+01	1.0753e-02	-4.5825e-03	1.0000e+00	0.0000e+00
1.9354e+01	1.4184e+01	-5.6629e-04	-1.3237e-02	1.0000e+00	0.0000e+00
1.9571e+01	1.4184e+01	-8.9892e-03	-5.7890e-03	1.0000e+00	0.0000e+00
1.9789e+01	1.4184e+01	-3.0840e-02	3.8175e-03	1.0000e+00	0.0000e+00
2.0006e+01	1.4184e+01	6.7603e-03	-2.1657e-03	1.0000e+00	0.0000e+00
2.0224e+01	1.4184e+01	-1.7431e-03	7.4366e-03	1.0000e+00	0.0000e+00
2.0441e+01	1.4184e+01	-2.5234e-04	-2.4311e-05	1.0000e+00	0.0000e+00
2.0659e+01	1.4184e+01	2.3886e-03	1.2323e-02	1.0000e+00	0.0000e+00
2.0877e+01	1.4184e+01	2.3675e-03	1.9881e-02	1.0000e+00	0.0000e+00
2.1094e+01	1.4184e+01	2.8782e-03	9.0813e-03	1.0000e+00	0.0000e+00
2.1312e+01	1.4184e+01	2.6028e-03	3.8047e-03	1.0000e+00	0.0000e+00
2.1529e+01	1.4184e+01	1.9841e-03	-5.9955e-03	1.0000e+00	0.0000e+00
2.1747e+01	1.4184e+01	5.8126e-03	-1.2974e-02	1.0000e+00	0.0000e+00
2.1964e+01	1.4184e+01	-6.9101e-03	2.5327e-03	1.0000e+00	0.0000e+00
2.2182e+01	1.4184e+01	-3.5177e-03	3.4165e-03	1.0000e+00	0.0000e+00
2.2400e+01	1.4184e+01	1.4128e-02	2.9260e-04	1.0000e+00	0.0000e+00
2.2617e+01	1.4184e+01	-4.7437e-03	1.1071e-02	1.0000e+00	0.0000e+00
2.2835e+01	1.4184e+01	-4.2937e-03	1.7255e-02	1.0000e+00	0.0000e+00
2.3052e+01	1.4184e+01	1.2359e-02	6.2771e-03	1.0000e+00	0.0000e+00
2.3270e+01	1.4184e+01	-2.5710e-03	2.1481e-03	1.0000e+00	0.0000e+00
2.3487e+01	1.4184e+01	5.8499e-03	1.4762e-02	1.0000e+00	0.0000e+00
2.3705e+01	1.4184e+01	4.2415e-03	8.3253e-03	1.0000e+00	0.0000e+00
2.3923e+01	1.4184e+01	-6.4199e-03	6.2847e-03	1.0000e+00	0.0000e+00
2.4140e+01	1.4184e+01	4.4366e-03	5.6353e-03	1.0000e+00	0.0000e+00
2.4358e+01	1.4184e+01	-1.6901e-03	3.1511e-03	1.0000e+00	0.0000e+00
2.4575e+01	1.4184e+01	-2.3877e-02	3.7432e-03	1.0000e+00	0.0000e+00
2.4793e+01	1.4184e+01	-2.7537e-02	2.2837e-02	1.0000e+00	0.0000e+00
2.5010e+01	1.4184e+01	1.2944e-02	5.0053e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.4184e+01	-1.1613e-02	2.7230e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.4184e+01	-1.8290e-02	5.8257e-03	1.0000e+00	0.0000e+00
2.5663e+01	1.4184e+01	1.3220e-02	2.9548e-02	1.0000e+00	0.0000e+00
2.5881e+01	1.4184e+01	-5.9336e-03	-6.9284e-02	1.0000e+00	0.0000e+00
2.6098e+01	1.4184e+01	-8.3446e-02	-3.2813e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.4184e+01	1.0770e-02	-1.3913e-02	1.0000e+00	0.0000e+00
2.0721e-01	1.3966e+01	1.7083e-02	-9.8136e-03	1.0000e+00	0.0000e+00
4.2478e-01	1.3966e+01	1.4528e-01	7.6593e-02	1.0000e+00	0.0000e+00
6.4235e-01	1.3966e+01	-1.3555e-02	1.4352e-01	1.0000e+00	0.0000e+00
8.5993e-01	1.3966e+01	-1.5672e-01	2.8862e-03	1.0000e+00	0.0000e+00
1.0775e+00	1.3966e+01	-3.9735e-02	-2.2921e-02	1.0000e+00	0.0000e+00
1.2951e+00	1.3966e+01	3.6078e-02	-1.5975e-02	1.0000e+00	0.0000e+00
1.5126e+00	1.3966e+01	1.8669e-03	8.3460e-03	1.0000e+00	0.0000e+00
1.7302e+00	1.3966e+01	-1.0271e-02	-1.7906e-02	1.0000e+00	0.0000e+00
1.9478e+00	1.3966e+01	6.2536e-04	-2.2278e-02	1.0000e+00	0.0000e+00
2.1654e+00	1.3966e+01	1.3909e-02	-4.1890e-03	1.0000e+00	0.0000e+00
2.3829e+00	1.3966e+01	6.1293e-03	-1.6626e-02	1.0000e+00	0.0000e+00
2.6005e+00	1.3966e+01	3.0881e-02	8.5885e-03	1.0000e+00	0.0000e+00
2.8181e+00	1.3966e+01	-2.2523e-03	6.8718e-03	1.0000e+00	0.0000e+00
3.0356e+00	1.3966e+01	-7.8691e-04	-7.7158e-03	1.0000e+00	0.0000e+00
3.2532e+00	1.3966e+01	-7.3250e-03	-9.8602e-03	1.0000e+00	0.0000e+00
3.4708e+00	1.3966e+01	2.1073e-02	4.9991e-03	1.0000e+00	0.0000e+00
3.6884e+00	1.3966e+01	2.9250e-02	-3.5356e-02	1.0000e+00	0.0000e+00
3.9059e+00	1.3966e+01	-7.0953e-04	-1.2451e-03	1.0000e+00	0.0000e+00
4.1235e+00	1.3966e+01	-1.0147e-03	4.5232e-04	1.0000e+00	0.0000e+00
4.3411e+00	1.3966e+01	-3.8722e-02	-9.1585e-03	1.0000e+00	0.0000e+00
4.5586e+00	1.3966e+01	3.6929e-02	1.6803e-02	1.0000e+00	0.0000e+00
4.7762e+00	1.3966e+01	-1.6725e-03	5.3756e-03	1.0000e+00	0.0000e+00
4.9938e+00	1.3966e+01	-5.4764e-02	1.2864e-02	1.0000e+00	0.0000e+00
