# x	y	u	v	flags	mask
5.4289e+00	1.0920e+01	7.6530e-02	4.7905e-03	0.0000e+00	0.0000e+00
5.6465e+00	1.0920e+01	-5.9055e-02	3.9425e-02	0.0000e+00	0.0000e+00
5.8641e+00	1.0920e+01	-1.5626e-02	4.4381e-03	0.0000e+00	0.0000e+00
6.0816e+00	1.0920e+01	-1.4942e-02	6.7668e-02	0.0000e+00	0.0000e+00
6.2992e+00	1.0920e+01	-5.4635e-02	-2.1143e-02	0.0000e+00	0.0000e+00
6.5168e+00	1.0920e+01	7.3767e-02	-1.3285e-01	1.0000e+00	0.0000e+00
6.7344e+00	1.0920e+01	1.1974e-01	-1.3776e-01	1.0000e+00	0.0000e+00
6.9519e+00	1.0920e+01	1.8690e-01	-1.2916e-01	1.0000e+00	0.0000e+00
7.1695e+00	1.0920e+01	1.4925e+00	-1.6965e+00	0.0000e+00	0.0000e+00
7.3871e+00	1.0920e+01	1.5376e+00	-1.4574e+00	0.0000e+00	0.0000e+00
7.6046e+00	1.0920e+01	1.3438e+00	1.6571e-03	0.0000e+00	0.0000e+00
7.8222e+00	1.0920e+01	1.1238e-01	-7.1435e-02	0.0000e+00	0.0000e+00
8.0398e+00	1.0920e+01	-1.6123e-01	2.4936e-02	0.0000e+00	0.0000e+00
8.2574e+00	1.0920e+01	7.0221e-03	-1.1152e-01	0.0000e+00	0.0000e+00
8.4749e+00	1.0920e+01	-1.7354e-02	8.9756e-02	0.0000e+00	0.0000e+00
8.6925e+00	1.0920e+01	2.3161e-01	4.1245e-01	0.0000e+00	0.0000e+00
8.9101e+00	1.0920e+01	-5.5090e-04	3.8824e-01	0.0000e+00	0.0000e+00
9.1276e+00	1.0920e+01	-2.5580e-01	6.6150e-01	0.0000e+00	0.0000e+00
9.3452e+00	1.0920e+01	-4.8383e-01	3.6227e-01	0.0000e+00	0.0000e+00
9.5628e+00	1.0920e+01	-1.6446e-01	2.0298e-01	0.0000e+00	0.0000e+00
9.7804e+00	1.0920e+01	-1.3384e-01	4.0613e-01	1.0000e+00	0.0000e+00
9.9979e+00	1.0920e+01	1.3483e-01	4.9062e-01	0.0000e+00	0.0000e+00
1.0215e+01	1.0920e+01	1.2629e-01	1.0305e+00	0.0000e+00	0.0000e+00
1.0433e+01	1.0920e+01	1.6278e-01	1.0985e+00	0.0000e+00	0.0000e+00
1.0651e+01	1.0920e+01	3.9335e-01	1.0410e+00	0.0000e+00	0.0000e+00
1.0868e+01	1.0920e+01	1.5024e-01	1.0140e+00	0.0000e+00	0.0000e+00
1.1086e+01	1.0920e+01	-1.1131e-01	6.1384e-01	0.0000e+00	0.0000e+00
1.1303e+01	1.0920e+01	1.0393e+00	3.6345e-01	0.0000e+00	0.0000e+00
1.1521e+01	1.0920e+01	4.6015e-01	3.6637e-01	0.0000e+00	0.0000e+00
1.1738e+01	1.0920e+01	2.8425e-02	5.2653e-01	0.0000e+00	0.0000e+00
1.1956e+01	1.0920e+01	-3.0459e-03	6.3681e-01	0.0000e+00	0.0000e+00
1.2174e+01	1.0920e+01	8.1904e-03	6.1937e-01	0.0000e+00	0.0000e+00
1.2391e+01	1.0920e+01	-9.5140e-02	5.4458e-01	1.0000e+00	0.0000e+00
1.2609e+01	1.0920e+01	-1.4631e-01	4.8241e-02	0.0000e+00	0.0000e+00
1.2826e+01	1.0920e+01	-6.1430e-01	1.4460e-01	0.0000e+00	0.0000e+00
1.3044e+01	1.0920e+01	-1.0862e+00	3.8633e-01	0.0000e+00	0.0000e+00
1.3262e+01	1.0920e+01	-6.2759e-02	4.3441e-01	1.0000e+00	0.0000e+00
1.3479e+01	1.0920e+01	9.7400e-02	3.4821e-01	0.0000e+00	0.0000e+00
1.3697e+01	1.0920e+01	9.4382e-02	8.3435e-01	0.0000e+00	0.0000e+00
1.3914e+01	1.0920e+01	-2.5887e-01	6.4551e-01	0.0000e+00	0.0000e+00
1.4132e+01	1.0920e+01	-1.2061e+00	2.0082e-01	0.0000e+00	0.0000e+00
1.4349e+01	1.0920e+01	-4.7590e-02	-9.3504e-02	0.0000e+00	0.0000e+00
1.4567e+01	1.0920e+01	-3.3869e-01	6.7630e-01	0.0000e+00	0.0000e+00
1.4785e+01	1.0920e+01	-5.8700e-01	8.1271e-01	0.0000e+00	0.0000e+00
1.5002e+01	1.0920e+01	-6.8481e-02	3.3781e-01	1.0000e+00	0.0000e+00
1.5220e+01	1.0920e+01	-3.3512e-02	3.9530e-01	1.0000e+00	0.0000e+00
1.5437e+01	1.0920e+01	-5.9279e-02	4.3769e-01	1.0000e+00	0.0000e+00
1.5655e+01	1.0920e+01	1.8176e-02	3.4388e-01	0.0000e+00	0.0000e+00
1.5872e+01	1.0920e+01	-8.3908e-02	4.6513e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.0920e+01	-1.2686e-01	4.5317e-01	0.0000e+00	0.0000e+00
1.6308e+01	1.0920e+01	3.9798e-01	4.0523e-01	0.0000e+00	0.0000e+00
1.6525e+01	1.0920e+01	-2.6424e-01	5.5566e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.0920e+01	-1.3556e-01	7.0976e-01	0.0000e+00	0.0000e+00
1.6960e+01	1.0920e+01	-2.2755e-01	3.7794e-01	0.0000e+00	0.0000e+00
1.7178e+01	1.0920e+01	-4.0367e-01	6.5789e-01	0.0000e+00	0.0000e+00
1.7395e+01	1.0920e+01	-1.0240e+00	6.8557e-01	0.0000e+00	0.0000e+00
1.7613e+01	1.0920e+01	-1.4988e+00	5.4951e-01	0.0000e+00	0.0000e+00
1.7831e+01	1.0920e+01	-1.4961e+00	8.2281e-01	0.0000e+00	0.0000e+00
1.8048e+01	1.0920e+01	-6.4195e-02	1.0469e+00	0.0000e+00	0.0000e+00
1.8266e+01	1.0920e+01	-5.9704e-01	4.0624e-01	1.0000e+00	0.0000e+00
1.8483e+01	1.0920e+01	-1.6358e-02	5.0776e-01	0.0000e+00	0.0000e+00
1.8701e+01	1.0920e+01	-6.3756e-01	4.6777e-01	0.0000e+00	0.0000e+00
1.8918e+01	1.0920e+01	-4.2627e-02	2.1421e-01	0.0000e+00	0.0000e+00
1.9136e+01	1.0920e+01	-3.3214e-01	2.1069e-01	1.0000e+00	0.0000e+00
1.9354e+01	1.0920e+01	-7.5523e-01	-2.6355e-02	0.0000e+00	0.0000e+00
1.9571e+01	1.0920e+01	-1.6506e-01	2.6002e-02	0.0000e+00	0.0000e+00
1.9789e+01	1.0920e+01	1.0358e-02	5.5268e-02	0.0000e+00	0.0000e+00
2.0006e+01	1.0920e+01	1.8483e-03	5.4802e-02	0.0000e+00	0.0000e+00
2.0224e+01	1.0920e+01	-2.3125e-01	2.0222e-01	0.0000e+00	0.0000e+00
2.0441e+01	1.0920e+01	-1.5382e-01	-5.2411e-02	0.0000e+00	0.0000e+00
2.0659e+01	1.0920e+01	1.3060e-01	1.8293e-01	0.0000e+00	0.0000e+00
2.0877e+01	1.0920e+01	-1.3450e+00	1.9361e-01	0.0000e+00	0.0000e+00
2.1094e+01	1.0920e+01	-3.1476e-01	5.2863e-02	1.0000e+00	0.0000e+00
2.1312e+01	1.0920e+01	-1.4462e+00	-1.4216e+00	0.0000e+00	0.0000e+00
2.1529e+01	1.0920e+01	-2.9575e-01	7.6300e-02	1.0000e+00	0.0000e+00
2.1747e+01	1.0920e+01	-2.2777e-01	5.3003e-02	1.0000e+00	0.0000e+00
2.1964e+01	1.0920e+01	-4.1344e-02	-5.0290e-02	0.0000e+00	0.0000e+00
2.2182e+01	1.0920e+01	8.3429e-02	-8.3990e-02	0.0000e+00	0.0000e+00
2.2400e+01	1.0920e+01	1.6930e-02	-3.9680e-03	0.0000e+00	0.0000e+00
2.2617e+01	1.0920e+01	-2.5845e-02	4.0677e-02	0.0000e+00	0.0000e+00
2.2835e+01	1.0920e+01	-1.3559e-02	8.3248e-03	0.0000e+00	0.0000e+00
2.3052e+01	1.0920e+01	1.7356e-02	5.0989e-02	0.0000e+00	0.0000e+00
2.3270e+01	1.0920e+01	2.1671e-02	2.2827e-02	0.0000e+00	0.0000e+00
2.3487e+01	1.0920e+01	-6.1259e-03	4.8401e-02	0.0000e+00	0.0000e+00
2.3705e+01	1.0920e+01	-1.8313e-02	4.3418e-02	0.0000e+00	0.0000e+00
2.3923e+01	1.0920e+01	-1.5923e-02	3.4010e-02	0.0000e+00	0.0000e+00
2.4140e+01	1.0920e+01	6.2304e-04	2.8681e-02	0.0000e+00	0.0000e+00
2.4358e+01	1.0920e+01	6.1472e-02	1.5121e-02	0.0000e+00	0.0000e+00
2.4575e+01	1.0920e+01	-2.2107e-02	1.8311e-02	0.0000e+00	0.0000e+00
2.4793e+01	1.0920e+01	1.5685e-02	-3.5806e-02	0.0000e+00	0.0000e+00
2.5010e+01	1.0920e+01	3.8243e-02	-3.6685e-02	0.0000e+00	0.0000e+00
2.5228e+01	1.0920e+01	-2.9422e-02	1.2210e-02	0.0000e+00	0.0000e+00
2.5446e+01	1.0920e+01	-2.5027e-02	1.6147e-02	0.0000e+00	0.0000e+00
2.5663e+01	1.0920e+01	-5.9750e-02	1.8592e-02	0.0000e+00	0.0000e+00
2.5881e+01	1.0920e+01	1.4688e-02	1.0050e-02	0.0000e+00	0.0000e+00
2.6098e+01	1.0920e+01	1.8057e-02	2.2576e-02	0.0000e+00	0.0000e+00
2.6316e+01	1.0920e+01	-1.1004e-02	-6.2669e-02	0.0000e+00	0.0000e+00
2.0721e-01	1.0702e+01	-3.9299e-02	4.2227e-02	0.0000e+00	0.0000e+00
4.2478e-01	1.0702e+01	4.8943e-02	-1.5597e-04	0.0000e+00	0.0000e+00
6.4235e-01	1.0702e+01	-3.1229e-02	-9.3066e-02	0.0000e+00	0.0000e+00
8.5993e-01	1.0702e+01	-1.8040e-02	-1.3614e-01	0.0000e+00	0.0000e+00
1.0775e+00	1.0702e+01	1.1150e-02	2.8787e-02	0.0000e+00	0.0000e+00
1.2951e+00	1.0702e+01	2.2604e-02	5.9076e-02	0.0000e+00	0.0000e+00
1.5126e+00	1.0702e+01	-2.1240e-02	2.1054e-02	0.0000e+00	0.0000e+00
1.7302e+00	1.0702e+01	8.7849e-03	-3.2291e-03	0.0000e+00	0.0000e+00
1.9478e+00	1.0702e+01	4.1721e-02	-6.3179e-03	0.0000e+00	0.0000e+00
2.1654e+00	1.0702e+01	8.9187e-02	2.5698e-02	0.0000e+00	0.0000e+00
2.3829e+00	1.0702e+01	4.2453e-05	1.2329e-02	0.0000e+00	0.0000e+00
2.6005e+00	1.0702e+01	-9.7166e-02	-2.2370e-02	0.0000e+00	0.0000e+00
2.8181e+00	1.0702e+01	-1.0956e-02	-2.3238e-02	0.0000e+00	0.0000e+00
3.0356e+00	1.0702e+01	2.8932e-03	-2.9899e-03	0.0000e+00	0.0000e+00
3.2532e+00	1.0702e+01	1.1444e-03	-6.4991e-03	0.0000e+00	0.0000e+00
3.4708e+00	1.0702e+01	-9.2393e-02	2.3079e-02	0.0000e+00	0.0000e+00
3.6884e+00	1.0702e+01	-1.1654e-01	3.0540e-02	0.0000e+00	0.0000e+00
3.9059e+00	1.0702e+01	-1.4858e-02	-4.5085e-03	0.0000e+00	0.0000e+00
4.1235e+00	1.0702e+01	1.3961e-02	-8.4030e-03	0.0000e+00	0.0000e+00
4.3411e+00	1.0702e+01	5.0334e-02	-4.1225e-03	0.0000e+00	0.0000e+00
4.5586e+00	1.0702e+01	1.1327e-01	-1.4391e-03	0.0000e+00	0.0000e+00
4.7762e+00	1.0702e+01	8.5515e-02	5.7213e-03	0.0000e+00	0.0000e+00
4.9938e+00	1.0702e+01	4.0832e-02	-2.9767e-03	0.0000e+00	0.0000e+00
5.2114e+00	1.0702e+01	1.4692e-01	-6.8187e-03	0.0000e+00	0.0000e+00
5.4289e+00	1.0702e+01	1.1726e-01	2.4938e-02	0.0000e+00	0.0000e+00
5.6465e+00	1.0702e+01	-1.5827e-01	3.6631e-02	0.0000e+00	0.0000e+00
5.8641e+00	1.0702e+01	-1.1113e-03	4.3112e-03	0.0000e+00	0.0000e+00
6.0816e+00	1.0702e+01	-1.2290e-01	-1.0348e-02	0.0000e+00	0.0000e+00
6.2992e+00	1.0702e+01	1.6275e+00	-1.5132e+00	0.0000e+00	0.0000e+00
6.5168e+00	1.0702e+01	7.5559e-02	-1.3717e-01	1.0000e+00	0.0000e+00
6.7344e+00	1.0702e+01	1.3681e+00	-9.1554e-02	0.0000e+00	0.0000e+00
6.9519e+00	1.0702e+01	-2.1846e-03	-7.4740e-02	0.0000e+00	0.0000e+00
7.1695e+00	1.0702e+01	8.3583e-01	7.8325e-02	0.0000e+00	0.0000e+00
7.3871e+00	1.0702e+01	1.2633e-01	2.4309e-01	0.0000e+00	0.0000e+00
7.6046e+00	1.0702e+01	1.5347e-01	3.7299e-01	0.0000e+00	0.0000e+00
7.8222e+00	1.0702e+01	-4.8392e-02	6.9299e-02	0.0000e+00	0.0000e+00
8.0398e+00	1.0702e+01	-4.1173e-02	1.1820e-01	0.0000e+00	0.0000e+00
8.2574e+00	1.0702e+01	-8.5356e-02	7.4299e-02	0.0000e+00	0.0000e+00
8.4749e+00	1.0702e+01	3.4518e-01	6.2879e-01	0.0000e+00	0.0000e+00
8.6925e+00	1.0702e+01	-1.7934e-01	2.6699e-01	1.0000e+00	0.0000e+00
8.9101e+00	1.0702e+01	-1.2264e-01	5.2712e-01	0.0000e+00	0.0000e+00
9.1276e+00	1.0702e+01	-1.3585e+00	6.8008e-03	0.0000e+00	0.0000e+00
9.3452e+00	1.0702e+01	-6.4401e+00	-2.8292e+00	0.0000e+00	0.0000e+00
9.5628e+00	1.0702e+01	-2.5879e-01	3.8007e-01	1.0000e+00	0.0000e+00
9.7804e+00	1.0702e+01	1.4183e+00	2.4841e-02	0.0000e+00	0.0000e+00
9.9979e+00	1.0702e+01	-9.0474e-01	5.4163e-01	0.0000e+00	0.0000e+00
1.0215e+01	1.0702e+01	5.4961e-02	1.1390e+00	0.0000e+00	0.0000e+00
1.0433e+01	1.0702e+01	8.1347e-02	1.1751e+00	0.0000e+00	0.0000e+00
1.0651e+01	1.0702e+01	-1.4498e-01	1.0415e+00	0.0000e+00	0.0000e+00
1.0868e+01	1.0702e+01	9.0098e-03	7.0034e-01	0.0000e+00	0.0000e+00
1.1086e+01	1.0702e+01	1.4785e-01	6.3605e-01	1.0000e+00	0.0000e+00
1.1303e+01	1.0702e+01	1.0341e+00	4.9648e-01	0.0000e+00	0.0000e+00
1.1521e+01	1.0702e+01	6.8515e-01	4.3062e-01	0.0000e+00	0.0000e+00
1.1738e+01	1.0702e+01	-1.9811e-01	4.6455e-01	0.0000e+00	0.0000e+00
1.1956e+01	1.0702e+01	-3.9787e-01	4.9070e-01	0.0000e+00	0.0000e+00
1.2174e+01	1.0702e+01	2.0409e-01	5.9285e-01	0.0000e+00	0.0000e+00
1.2391e+01	1.0702e+01	3.7933e-01	6.2962e-01	0.0000e+00	0.0000e+00
1.2609e+01	1.0702e+01	-1.2623e-01	1.7488e-01	0.0000e+00	0.0000e+00
1.2826e+01	1.0702e+01	-2.0692e-01	9.5506e-02	0.0000e+00	0.0000e+00
1.3044e+01	1.0702e+01	4.3285e-01	1.1288e+00	0.0000e+00	0.0000e+00
1.3262e+01	1.0702e+01	-3.3881e-02	1.0188e+00	0.0000e+00	0.0000e+00
1.3479e+01	1.0702e+01	-1.6753e-01	8.8151e-01	0.0000e+00	0.0000e+00
1.3697e+01	1.0702e+01	-2.0024e-01	4.3799e-01	1.0000e+00	0.0000e+00
1.3914e+01	1.0702e+01	5.9868e-01	5.4104e-02	0.0000e+00	0.0000e+00
1.4132e+01	1.0702e+01	-4.6624e-01	1.8908e-01	0.0000e+00	0.0000e+00
1.4349e+01	1.0702e+01	-3.7146e-01	-8.9368e-02	0.0000e+00	0.0000e+00
1.4567e+01	1.0702e+01	-1.2786e+00	-3.1192e-02	0.0000e+00	0.0000e+00
1.4785e+01	1.0702e+01	-1.9252e-01	2.9213e-01	1.0000e+00	0.0000e+00
1.5002e+01	1.0702e+01	-2.1345e-01	1.1351e-01	0.0000e+00	0.0000e+00
1.5220e+01	1.0702e+01	-1.9628e-01	6.3836e-01	0.0000e+00	0.0000e+00
1.5437e+01	1.0702e+01	-3.2373e-01	7.0671e-01	0.0000e+00	0.0000e+00
1.5655e+01	1.0702e+01	-5.4894e-01	8.8443e-01	0.0000e+00	0.0000e+00
1.5872e+01	1.0702e+01	-6.6736e-01	1.0872e+00	0.0000e+00	0.0000e+00
1.6090e+01	1.0702e+01	-1.5539e-01	4.7140e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.0702e+01	-1.7947e-01	5.0378e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.0702e+01	-2.8328e-01	5.5276e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.0702e+01	-4.3077e-01	5.7520e-01	1.0000e+00	0.0000e+00
1.6960e+01	1.0702e+01	-4.7297e-01	3.7604e-01	0.0000e+00	0.0000e+00
1.7178e+01	1.0702e+01	-8.4995e-01	6.2892e-01	0.0000e+00	0.0000e+00
1.7395e+01	1.0702e+01	-1.3643e+00	6.9898e-01	0.0000e+00	0.0000e+00
1.7613e+01	1.0702e+01	-1.2805e+00	6.0550e-01	0.0000e+00	0.0000e+00
1.7831e+01	1.0702e+01	-1.3345e+00	6.6891e-01	0.0000e+00	0.0000e+00
1.8048e+01	1.0702e+01	-7.3098e-01	5.5133e-01	1.0000e+00	0.0000e+00
1.8266e+01	1.0702e+01	-6.3952e-01	4.9272e-01	1.0000e+00	0.0000e+00
1.8483e+01	1.0702e+01	-3.9214e-02	4.7773e-01	0.0000e+00	0.0000e+00
1.8701e+01	1.0702e+01	-1.7879e-01	5.5752e-01	0.0000e+00	0.0000e+00
1.8918e+01	1.0702e+01	-1.5477e-01	5.9484e-02	0.0000e+00	0.0000e+00
1.9136e+01	1.0702e+01	-1.4125e+00	-3.2246e-01	0.0000e+00	0.0000e+00
1.9354e+01	1.0702e+01	-2.6655e-01	1.0043e-01	0.0000e+00	0.0000e+00
1.9571e+01	1.0702e+01	-3.9114e-02	3.1731e-01	0.0000e+00	0.0000e+00
1.9789e+01	1.0702e+01	-9.5170e-02	3.3387e-01	0.0000e+00	0.0000e+00
2.0006e+01	1.0702e+01	-2.0281e-01	2.9630e-01	0.0000e+00	0.0000e+00
2.0224e+01	1.0702e+01	1.0213e-01	2.6059e-01	0.0000e+00	0.0000e+00
2.0441e+01	1.0702e+01	3.1902e-02	6.4637e-02	0.0000e+00	0.0000e+00
2.0659e+01	1.0702e+01	5.9660e-02	1.0311e-01	0.0000e+00	0.0000e+00
2.0877e+01	1.0702e+01	-2.3067e-01	2.1790e-02	0.0000e+00	0.0000e+00
2.1094e+01	1.0702e+01	-2.2953e-01	5.2497e-02	0.0000e+00	0.0000e+00
2.1312e+01	1.0702e+01	-1.5128e+00	6.1717e-01	0.0000e+00	0.0000e+00
2.1529e+01	1.0702e+01	-3.4112e-01	1.8517e-01	1.0000e+00	0.0000e+00
2.1747e+01	1.0702e+01	-2.7218e-01	1.6400e-01	1.0000e+00	0.0000e+00
2.1964e+01	1.0702e+01	-1.5498e-01	7.5850e-02	0.0000e+00	0.0000e+00
2.2182e+01	1.0702e+01	6.0116e-02	-1.1424e-02	0.0000e+00	0.0000e+00
2.2400e+01	1.0702e+01	8.2945e-03	-4.5920e-02	0.0000e+00	0.0000e+00
2.2617e+01	1.0702e+01	-9.4390e-02	6.6135e-02	0.0000e+00	0.0000e+00
2.2835e+01	1.0702e+01	-4.2036e-02	5.4194e-02	0.0000e+00	0.0000e+00
2.3052e+01	1.0702e+01	-2.8435e-03	-1.4655e-02	0.0000e+00	0.0000e+00
2.3270e+01	1.0702e+01	8.6939e-03	-2.8368e-02	0.0000e+00	0.0000e+00
2.3487e+01	1.0702e+01	-3.2558e-02	-1.0196e-03	0.0000e+00	0.0000e+00
2.3705e+01	1.0702e+01	-7.6171e-03	1.3806e-02	0.0000e+00	0.0000e+00
2.3923e+01	1.0702e+01	-2.8933e-03	4.6692e-02	0.0000e+00	0.0000e+00
2.4140e+01	1.0702e+01	-1.6303e-02	2.2532e-02	0.0000e+00	0.0000e+00
2.4358e+01	1.0702e+01	2.5271e-03	-8.3555e-03	0.0000e+00	0.0000e+00
2.4575e+01	1.0702e+01	-4.1958e-02	-9.7401e-03	0.0000e+00	0.0000e+00
2.4793e+01	1.0702e+01	3.0317e-02	-6.9770e-03	0.0000e+00	0.0000e+00
2.5010e+01	1.0702e+01	-1.5034e-02	6.0742e-03	0.0000e+00	0.0000e+00
2.5228e+01	1.0702e+01	-8.4064e-02	1.3505e-02	0.0000e+00	0.0000e+00
2.5446e+01	1.0702e+01	-5.4249e-02	4.9606e-02	0.0000e+00	0.0000e+00
2.5663e+01	1.0702e+01	-2.2981e-02	-1.7577e-03	0.0000e+00	0.0000e+00
2.5881e+01	1.0702e+01	1.1270e-01	-1.6147e-02	0.0000e+00	0.0000e+00
2.6098e+01	1.0702e+01	2.5834e-02	-4.5237e-02	0.0000e+00	0.0000e+00
2.6316e+01	1.0702e+01	1.1850e-02	-4.6190e-03	0.0000e+00	0.0000e+00
2.0721e-01	1.0485e+01	3.4849e-02	-3.8406e-03	0.0000e+00	0.0000e+00
4.2478e-01	1.0485e+01	4.4148e-02	2.3299e-02	0.0000e+00	0.0000e+00
6.4235e-01	1.0485e+01	-9.8937e-03	-8.5944e-03	0.0000e+00	0.0000e+00
8.5993e-01	1.0485e+01	-9.2306e-02	-5.0484e-02	0.0000e+00	0.0000e+00
1.0775e+00	1.0485e+01	-8.0597e-02	2.6553e-02	0.0000e+00	0.0000e+00
1.2951e+00	1.0485e+01	4.6561e-02	4.1278e-02	0.0000e+00	0.0000e+00
1.5126e+00	1.0485e+01	3.2246e-02	-9.6183e-03	0.0000e+00	0.0000e+00
1.7302e+00	1.0485e+01	-4.8794e-03	-9.4546e-03	0.0000e+00	0.0000e+00
1.9478e+00	1.0485e+01	2.5621e-02	8.2222e-02	0.0000e+00	0.0000e+00
2.1654e+00	1.0485e+01	1.0985e-01	6.4024e-02	0.0000e+00	0.0000e+00
2.3829e+00	1.0485e+01	-1.3979e-02	1.8133e-02	0.0000e+00	0.0000e+00
2.6005e+00	1.0485e+01	-1.1881e-01	-1.0229e-02	0.0000e+00	0.0000e+00
2.8181e+00	1.0485e+01	-1.7983e-01	4.5521e-03	0.0000e+00	0.0000e+00
3.0356e+00	1.0485e+01	-7.3405e-03	-3.6479e-02	0.0000e+00	0.0000e+00
3.2532e+00	1.0485e+01	-6.5473e-03	-7.3688e-02	0.0000e+00	0.0000e+00
3.4708e+00	1.0485e+01	-4.1076e-02	-2.9468e-02	0.0000e+00	0.0000e+00
3.6884e+00	1.0485e+01	-1.1191e-01	1.3464e-02	0.0000e+00	0.0000e+00
3.9059e+00	1.0485e+01	-6.0361e-02	-7.2966e-03	0.0000e+00	0.0000e+00
4.1235e+00	1.0485e+01	4.9436e-02	3.6293e-05	0.0000e+00	0.0000e+00
4.3411e+00	1.0485e+01	3.4301e-02	6.7385e-03	0.0000e+00	0.0000e+00
4.5586e+00	1.0485e+01	7.7693e-02	8.6640e-03	0.0000e+00	0.0000e+00
4.7762e+00	1.0485e+01	2.8130e-02	-1.9410e-02	0.0000e+00	0.0000e+00
4.9938e+00	1.0485e+01	2.7951e-02	-5.3868e-02	0.0000e+00	0.0000e+00
5.2114e+00	1.0485e+01	9.0216e-02	-2.9161e-02	0.0000e+00	0.0000e+00
5.4289e+00	1.0485e+01	6.5224e-02	9.2551e-02	0.0000e+00	0.0000e+00
5.6465e+00	1.0485e+01	-4.6670e-03	1.6961e-01	0.0000e+00	0.0000e+00
5.8641e+00	1.0485e+01	1.8231e-02	1.8281e-03	0.0000e+00	0.0000e+00
6.0816e+00	1.0485e+01	9.4284e-02	-8.2907e-02	0.0000e+00	0.0000e+00
6.2992e+00	1.0485e+01	3.4296e-02	-4.4219e-03	0.0000e+00	0.0000e+00
6.5168e+00	1.0485e+01	-4.7740e-01	7.4755e-02	0.0000e+00	0.0000e+00
6.7344e+00	1.0485e+01	1.2478e-01	-1.4151e-01	1.0000e+00	0.0000e+00
6.9519e+00	1.0485e+01	-2.3902e-02	1.8397e-01	0.0000e+00	0.0000e+00
7.1695e+00	1.0485e+01	1.4671e-01	-9.2764e-02	0.0000e+00	0.0000e+00
7.3871e+00	1.0485e+01	3.4400e-02	6.1245e-01	0.0000e+00	0.0000e+00
7.6046e+00	1.0485e+01	4.1555e-02	5.3372e-01	0.0000e+00	0.0000e+00
7.8222e+00	1.0485e+01	2.5218e-01	3.6210e-01	0.0000e+00	0.0000e+00
8.0398e+00	1.0485e+01	1.4335e-01	4.3458e-01	0.0000e+00	0.0000e+00
8.2574e+00	1.0485e+01	-2.3670e-04	5.5987e-01	0.0000e+00	0.0000e+00
8.4749e+00	1.0485e+01	7.4266e-02	6.6321e-01	0.0000e+00	0.0000e+00
8.6925e+00	1.0485e+01	5.2273e-01	9.2724e-01	0.0000e+00	0.0000e+00
8.9101e+00	1.0485e+01	-4.5477e-02	7.9546e-01	0.0000e+00	0.0000e+00
9.1276e+00	1.0485e+01	-5.5497e-01	5.3593e-01	0.0000e+00	0.0000e+00
9.3452e+00	1.0485e+01	-1.2396e-01	5.3385e-01	0.0000e+00	0.0000e+00
9.5628e+00	1.0485e+01	1.1936e-02	5.1637e-01	0.0000e+00	0.0000e+00
9.7804e+00	1.0485e+01	-2.4202e-01	4.9697e-01	1.0000e+00	0.0000e+00
9.9979e+00	1.0485e+01	-2.2620e+00	6.2726e-01	0.0000e+00	0.0000e+00
1.0215e+01	1.0485e+01	6.2704e-02	1.1705e+00	0.0000e+00	0.0000e+00
1.0433e+01	1.0485e+01	3.3339e-02	1.1318e+00	0.0000e+00	0.0000e+00
1.0651e+01	1.0485e+01	9.1924e-02	9.9410e-01	0.0000e+00	0.0000e+00
1.0868e+01	1.0485e+01	8.0964e-02	6.2104e-01	0.0000e+00	0.0000e+00
1.1086e+01	1.0485e+01	6.7987e-01	6.6811e-01	0.0000e+00	0.0000e+00
1.1303e+01	1.0485e+01	7.3551e-01	1.0310e+00	0.0000e+00	0.0000e+00
1.1521e+01	1.0485e+01	-3.7267e-01	6.0488e-01	0.0000e+00	0.0000e+00
1.1738e+01	1.0485e+01	-4.6662e-01	4.6810e-01	0.0000e+00	0.0000e+00
1.1956e+01	1.0485e+01	-1.3637e-01	5.2009e-01	1.0000e+00	0.0000e+00
1.2174e+01	1.0485e+01	-1.9983e-01	5.2325e-01	1.0000e+00	0.0000e+00
1.2391e+01	1.0485e+01	7.5826e-02	1.1991e+00	0.0000e+00	0.0000e+00
1.2609e+01	1.0485e+01	-3.5526e-01	9.8818e-01	0.0000e+00	0.0000e+00
1.2826e+01	1.0485e+01	2.5146e-02	6.6387e-01	0.0000e+00	0.0000e+00
1.3044e+01	1.0485e+01	8.4746e-01	9.3790e-01	0.0000e+00	0.0000e+00
1.3262e+01	1.0485e+01	-4.4643e-02	1.0043e+00	0.0000e+00	0.0000e+00
1.3479e+01	1.0485e+01	7.3609e-01	3.7675e-01	0.0000e+00	0.0000e+00
1.3697e+01	1.0485e+01	-2.1474e-01	5.0422e-01	0.0000e+00	0.0000e+00
1.3914e+01	1.0485e+01	-4.2104e-01	5.3853e-01	0.0000e+00	0.0000e+00
1.4132e+01	1.0485e+01	2.0521e-01	3.4424e-01	0.0000e+00	0.0000e+00
1.4349e+01	1.0485e+01	-2.2701e-01	3.4553e-01	1.0000e+00	0.0000e+00
1.4567e+01	1.0485e+01	-1.8699e-01	2.9932e-01	1.0000e+00	0.0000e+00
1.4785e+01	1.0485e+01	1.3757e-01	1.6426e-02	0.0000e+00	0.0000e+00
